step,loss
400700,0.022453
400800,0.022747
400900,0.022489
401000,0.022647
401100,0.022424
401200,0.022451
401300,0.022794
401400,0.022638
401500,0.022223
401600,0.022672
401700,0.022553
401800,0.022491
401900,0.022472
402000,0.022526
402100,0.022592
402200,0.022441
402300,0.022454
402400,0.022514
402500,0.022524
402600,0.022475
402700,0.022474
402800,0.022566
402900,0.022626
403000,0.022349
403100,0.022367
403200,0.022571
403300,0.022380
403400,0.022390
403500,0.022530
403600,0.022386
403700,0.022447
403800,0.022693
403900,0.022374
404000,0.022422
404100,0.022443
404200,0.022543
404300,0.022613
404400,0.022664
404500,0.022672
404600,0.022567
404700,0.022540
404800,0.022444
404900,0.022435
405000,0.022474
405100,0.022373
405200,0.022641
405300,0.022433
405400,0.022686
405500,0.023016
405600,0.022456
405700,0.022452
405800,0.022515
405900,0.022642
406000,0.022372
406100,0.022640
406200,0.022499
406300,0.022585
406400,0.022502
406500,0.022606
406600,0.022264
406700,0.022510
406800,0.022521
406900,0.022598
407000,0.022594
407100,0.022679
407200,0.022255
407300,0.022442
407400,0.022601
407500,0.022376
407600,0.022484
407700,0.022351
407800,0.022470
407900,0.022532
408000,0.022484
408100,0.022572
408200,0.022314
408300,0.022471
408400,0.022475
408500,0.022479
408600,0.022601
408700,0.022421
408800,0.022490
408900,0.022499
409000,0.022418
409100,0.022508
409200,0.022458
409300,0.022434
409400,0.022522
409500,0.022665
409600,0.022498
409700,0.022648
409800,0.022351
409900,0.022534
410000,0.022357
410100,0.022540
410200,0.022427
410300,0.022284
410400,0.022500
410500,0.022515
410600,0.022714
410700,0.022575
410800,0.022588
410900,0.022664
411000,0.022373
411100,0.022476
411200,0.022585
411300,0.022600
411400,0.022588
411500,0.022372
411600,0.022548
411700,0.022471
411800,0.022334
411900,0.022461
412000,0.022653
412100,0.022403
412200,0.022585
412300,0.022435
412400,0.022324
412500,0.022350
412600,0.022483
412700,0.022467
412800,0.022502
412900,0.022424
413000,0.022635
413100,0.022460
413200,0.022560
413300,0.022351
413400,0.022709
413500,0.022527
413600,0.022401
413700,0.022456
413800,0.022518
413900,0.022543
414000,0.022518
414100,0.022511
414200,0.022549
414300,0.022478
414400,0.022506
414500,0.022564
414600,0.022539
414700,0.022535
414800,0.022372
414900,0.022533
415000,0.022605
415100,0.022721
415200,0.022501
415300,0.022575
415400,0.022486
415500,0.022469
415600,0.022398
415700,0.022424
415800,0.022474
415900,0.022491
416000,0.022310
416100,0.022579
416200,0.022575
416300,0.022401
416400,0.022521
416500,0.022514
416600,0.022340
416700,0.022503
416800,0.022442
416900,0.022490
417000,0.022460
417100,0.022503
417200,0.022195
417300,0.022702
417400,0.022534
417500,0.022424
417600,0.022558
417700,0.022395
417800,0.022471
417900,0.022503
418000,0.022444
418100,0.022427
418200,0.022588
418300,0.022558
418400,0.022537
418500,0.022424
418600,0.022482
418700,0.022552
418800,0.022458
418900,0.022430
419000,0.022533
419100,0.022596
419200,0.022484
419300,0.022580
419400,0.022665
419500,0.022627
419600,0.022483
419700,0.022531
419800,0.022719
419900,0.022620
420000,0.022421
420100,0.022318
420200,0.022473
420300,0.022432
420400,0.022365
420500,0.022350
420600,0.022420
420700,0.022590
420800,0.022535
420900,0.022316
421000,0.022486
421100,0.022324
421200,0.022492
421300,0.022762
421400,0.022451
421500,0.022407
421600,0.022495
421700,0.022404
421800,0.022383
421900,0.022437
422000,0.022429
422100,0.022466
422200,0.022495
422300,0.022527
422400,0.022448
422500,0.022325
422600,0.022397
422700,0.022497
422800,0.022616
422900,0.022512
423000,0.022442
423100,0.022285
423200,0.022449
423300,0.022617
423400,0.022344
423500,0.022297
423600,0.022617
423700,0.022422
423800,0.022618
423900,0.022452
424000,0.022568
424100,0.022519
424200,0.022391
424300,0.022267
424400,0.022626
424500,0.022481
424600,0.022586
424700,0.022490
424800,0.022474
424900,0.022445
425000,0.022731
425100,0.022458
425200,0.022558
425300,0.022526
425400,0.022458
425500,0.022580
425600,0.022694
425700,0.022409
425800,0.022521
425900,0.022256
426000,0.022392
426100,0.022640
426200,0.022453
426300,0.022347
426400,0.022325
426500,0.022453
426600,0.022408
426700,0.022491
426800,0.022563
426900,0.022622
427000,0.022438
427100,0.022429
427200,0.022478
427300,0.022473
427400,0.022520
427500,0.022502
427600,0.022478
427700,0.022604
427800,0.022598
427900,0.022353
428000,0.022376
428100,0.022492
428200,0.022643
428300,0.022436
428400,0.022750
428500,0.022623
428600,0.022487
428700,0.022479
428800,0.022372
428900,0.022299
429000,0.022397
429100,0.022463
429200,0.022224
429300,0.022394
429400,0.022417
429500,0.022344
429600,0.022536
429700,0.022425
429800,0.022429
429900,0.022551
430000,0.022570
430100,0.022509
430200,0.022449
430300,0.022533
430400,0.022442
430500,0.022568
430600,0.022567
430700,0.022403
430800,0.022521
430900,0.022424
431000,0.022623
431100,0.022463
431200,0.022512
431300,0.022260
431400,0.022413
431500,0.022459
431600,0.022636
431700,0.022456
431800,0.022567
431900,0.022484
432000,0.022239
432100,0.022311
432200,0.022291
432300,0.022555
432400,0.022506
432500,0.022259
432600,0.022408
432700,0.022380
432800,0.022424
432900,0.022411
433000,0.022384
433100,0.022335
433200,0.022599
433300,0.022629
433400,0.022423
433500,0.022455
433600,0.022675
433700,0.022264
433800,0.022639
433900,0.022530
434000,0.022438
434100,0.022662
434200,0.022437
434300,0.022476
434400,0.022476
434500,0.022709
434600,0.022460
434700,0.022526
434800,0.022336
434900,0.022534
435000,0.022444
435100,0.022408
435200,0.022666
435300,0.022309
435400,0.022299
435500,0.022081
435600,0.022501
435700,0.022339
435800,0.022606
435900,0.022165
436000,0.022370
436100,0.022448
436200,0.022291
436300,0.022491
436400,0.022421
436500,0.022408
436600,0.022683
436700,0.022475
436800,0.022679
436900,0.022715
437000,0.022526
437100,0.022287
437200,0.022537
437300,0.022421
437400,0.022485
437500,0.022419
437600,0.022454
437700,0.022519
437800,0.022524
437900,0.022344
438000,0.022436
438100,0.022407
438200,0.022327
438300,0.022555
438400,0.022508
438500,0.022347
438600,0.022338
438700,0.022488
438800,0.022383
438900,0.022592
439000,0.022530
439100,0.022617
439200,0.022248
439300,0.022742
439400,0.022520
439500,0.022480
439600,0.022669
439700,0.022578
439800,0.022544
439900,0.022522
440000,0.022645
440100,0.022322
440200,0.022360
440300,0.022317
440400,0.022237
440500,0.022371
440600,0.022438
440700,0.022261
440800,0.022406
440900,0.022518
441000,0.022461
441100,0.022442
441200,0.022524
441300,0.022551
441400,0.022608
441500,0.022579
441600,0.022362
441700,0.022396
441800,0.022305
441900,0.022671
442000,0.022148
442100,0.022580
442200,0.022418
442300,0.022399
442400,0.022594
442500,0.022411
442600,0.022642
442700,0.022483
442800,0.022473
442900,0.022439
443000,0.022360
443100,0.022659
443200,0.022380
443300,0.022512
443400,0.022658
443500,0.022397
443600,0.022348
443700,0.022221
443800,0.022457
443900,0.022539
444000,0.022527
444100,0.022627
444200,0.022407
444300,0.022478
444400,0.022480
444500,0.022492
444600,0.022529
444700,0.022675
444800,0.022390
444900,0.022542
445000,0.022451
445100,0.022309
445200,0.022405
445300,0.022490
445400,0.022228
445500,0.022541
445600,0.022576
445700,0.022514
445800,0.022377
445900,0.022505
446000,0.022763
446100,0.022551
446200,0.022494
446300,0.022289
446400,0.022504
446500,0.022474
446600,0.022478
446700,0.022207
446800,0.022509
446900,0.022618
447000,0.022655
447100,0.022712
447200,0.022626
447300,0.022399
447400,0.022764
447500,0.022343
447600,0.022511
447700,0.022323
447800,0.022438
447900,0.022325
448000,0.022614
448100,0.022451
448200,0.022328
448300,0.022450
448400,0.022490
448500,0.022596
448600,0.022343
448700,0.022433
448800,0.022424
448900,0.022432
449000,0.022398
449100,0.022376
449200,0.022336
449300,0.022413
449400,0.022488
449500,0.022528
449600,0.022534
449700,0.022318
449800,0.022481
449900,0.022651
450000,0.022494
450100,0.022270
450200,0.022282
450300,0.022418
450400,0.022353
450500,0.022570
450600,0.022472
450700,0.022263
450800,0.022413
450900,0.022328
451000,0.022523
451100,0.022280
451200,0.022719
451300,0.022378
451400,0.022600
451500,0.022414
451600,0.022373
451700,0.022265
451800,0.022493
451900,0.022592
452000,0.022731
452100,0.022513
452200,0.022400
452300,0.022209
452400,0.022259
452500,0.022636
452600,0.022280
452700,0.022297
452800,0.022288
452900,0.022419
453000,0.022505
453100,0.022392
453200,0.022404
453300,0.022425
453400,0.022434
453500,0.022382
453600,0.022378
453700,0.022309
453800,0.022570
453900,0.022299
454000,0.022398
454100,0.022318
454200,0.022468
454300,0.022492
454400,0.022506
454500,0.022436
454600,0.022337
454700,0.022450
454800,0.022451
454900,0.022401
455000,0.022253
455100,0.022508
455200,0.022589
455300,0.022330
455400,0.022251
455500,0.022335
455600,0.022351
455700,0.022494
455800,0.022606
455900,0.022381
456000,0.022544
456100,0.022504
456200,0.022482
456300,0.022332
456400,0.022374
456500,0.022452
456600,0.022584
456700,0.022554
456800,0.022469
456900,0.022361
457000,0.022468
457100,0.022340
457200,0.022367
457300,0.022682
457400,0.022164
457500,0.022152
457600,0.022537
457700,0.022394
457800,0.022454
457900,0.022461
458000,0.022316
458100,0.022377
458200,0.022504
458300,0.022640
458400,0.022440
458500,0.022322
458600,0.022739
458700,0.022446
458800,0.022377
458900,0.022521
459000,0.022526
459100,0.022198
459200,0.022203
459300,0.022482
459400,0.022405
459500,0.022338
459600,0.022441
459700,0.022567
459800,0.022551
459900,0.022404
460000,0.022279
460100,0.022240
460200,0.022386
460300,0.022319
460400,0.022441
460500,0.022278
460600,0.022400
460700,0.022470
460800,0.022383
460900,0.022397
461000,0.022378
461100,0.022241
461200,0.022398
461300,0.022248
461400,0.022380
461500,0.022225
461600,0.022507
461700,0.022360
461800,0.022412
461900,0.022348
462000,0.022440
462100,0.022369
462200,0.022328
462300,0.022511
462400,0.022529
462500,0.022427
462600,0.022578
462700,0.022618
462800,0.022413
462900,0.022606
463000,0.022554
463100,0.022491
463200,0.022462
463300,0.022615
463400,0.022734
463500,0.022306
463600,0.022623
463700,0.022273
463800,0.022449
463900,0.022485
464000,0.022396
464100,0.022560
464200,0.022368
464300,0.022411
464400,0.022317
464500,0.022547
464600,0.022372
464700,0.022399
464800,0.022435
464900,0.022550
465000,0.022372
465100,0.022398
465200,0.022596
465300,0.022496
465400,0.022540
465500,0.022149
465600,0.022286
465700,0.022498
465800,0.022495
465900,0.022457
466000,0.022491
466100,0.022324
466200,0.022468
466300,0.022341
466400,0.022461
466500,0.022518
466600,0.022415
466700,0.022320
466800,0.022380
466900,0.022430
467000,0.022507
467100,0.022553
467200,0.022208
467300,0.022272
467400,0.022308
467500,0.022448
467600,0.022423
467700,0.022511
467800,0.022581
467900,0.022513
468000,0.022343
468100,0.022442
468200,0.022348
468300,0.022453
468400,0.022278
468500,0.022480
468600,0.022298
468700,0.022393
468800,0.022330
468900,0.022446
469000,0.022314
469100,0.022363
469200,0.022420
469300,0.022341
469400,0.022489
469500,0.022706
469600,0.022221
469700,0.022409
469800,0.022369
469900,0.022390
470000,0.022275
470100,0.022303
470200,0.022427
470300,0.022151
470400,0.022229
470500,0.022364
470600,0.022678
470700,0.022476
470800,0.022332
470900,0.022451
471000,0.022470
471100,0.022491
471200,0.022573
471300,0.022232
471400,0.022350
471500,0.022341
471600,0.022464
471700,0.022356
471800,0.022433
471900,0.022204
472000,0.022488
472100,0.022439
472200,0.022568
472300,0.022341
472400,0.022543
472500,0.022388
472600,0.022504
472700,0.022401
472800,0.022449
472900,0.022407
473000,0.022342
473100,0.022328
473200,0.022423
473300,0.022395
473400,0.022486
473500,0.022389
473600,0.022541
473700,0.022307
473800,0.022305
473900,0.022507
474000,0.022568
474100,0.022410
474200,0.022121
474300,0.022333
474400,0.022370
474500,0.022179
474600,0.022388
474700,0.022336
474800,0.022446
474900,0.022450
475000,0.022410
475100,0.022421
475200,0.022460
475300,0.022310
475400,0.022266
475500,0.022422
475600,0.022489
475700,0.022455
475800,0.022546
475900,0.022260
476000,0.022279
476100,0.022482
476200,0.022358
476300,0.022640
476400,0.022296
476500,0.022394
476600,0.022281
476700,0.022642
476800,0.022373
476900,0.022629
477000,0.022458
477100,0.022455
477200,0.022564
477300,0.022254
477400,0.022280
477500,0.022363
477600,0.022452
477700,0.022301
477800,0.022247
477900,0.022391
478000,0.022246
478100,0.022373
478200,0.022414
478300,0.022262
478400,0.022388
478500,0.022295
478600,0.022384
478700,0.022574
478800,0.022495
478900,0.022321
479000,0.022234
479100,0.022534
479200,0.022435
479300,0.022423
479400,0.022443
479500,0.022180
479600,0.022427
479700,0.022231
479800,0.022401
479900,0.022516
480000,0.022448
480100,0.022348
480200,0.022388
480300,0.022369
480400,0.022325
480500,0.022478
480600,0.022322
480700,0.022309
480800,0.022320
480900,0.022428
481000,0.022394
481100,0.022384
481200,0.022311
481300,0.022379
481400,0.022321
481500,0.022470
481600,0.022359
481700,0.022594
481800,0.022255
481900,0.022421
482000,0.022402
482100,0.022508
482200,0.022474
482300,0.022444
482400,0.022479
482500,0.022245
482600,0.022561
482700,0.022512
482800,0.022592
482900,0.022275
483000,0.022221
483100,0.022344
483200,0.022434
483300,0.022449
483400,0.022252
483500,0.022209
483600,0.022389
483700,0.022542
483800,0.022248
483900,0.022272
484000,0.022334
484100,0.022520
484200,0.022431
484300,0.022528
484400,0.022370
484500,0.022445
484600,0.022445
484700,0.022337
484800,0.022525
484900,0.022411
485000,0.022358
485100,0.022348
485200,0.022333
485300,0.022347
485400,0.022522
485500,0.022435
485600,0.022347
485700,0.022490
485800,0.022618
485900,0.022486
486000,0.022456
486100,0.022444
486200,0.022393
486300,0.022430
486400,0.022466
486500,0.022510
486600,0.022420
486700,0.022419
486800,0.022628
486900,0.022401
487000,0.022562
487100,0.022435
487200,0.022415
487300,0.022339
487400,0.022275
487500,0.022311
487600,0.022501
487700,0.022302
487800,0.022788
487900,0.022290
488000,0.022261
488100,0.022349
488200,0.022574
488300,0.022323
488400,0.022339
488500,0.022271
488600,0.022234
488700,0.022561
488800,0.022549
488900,0.022342
489000,0.022312
489100,0.022428
489200,0.022398
489300,0.022439
489400,0.022558
489500,0.022337
489600,0.022563
489700,0.022532
489800,0.022677
489900,0.022193
490000,0.022537
490100,0.022668
490200,0.022420
490300,0.022448
490400,0.022436
490500,0.022693
490600,0.022483
490700,0.022503
490800,0.022458
490900,0.022256
491000,0.022501
491100,0.022386
491200,0.022223
491300,0.022457
491400,0.022281
491500,0.022372
491600,0.022286
491700,0.022231
491800,0.022404
491900,0.022412
492000,0.022583
492100,0.022337
492200,0.022345
492300,0.022423
492400,0.022282
492500,0.022406
492600,0.022178
492700,0.022291
492800,0.022421
492900,0.022212
493000,0.022233
493100,0.022455
493200,0.022382
493300,0.022427
493400,0.022411
493500,0.022355
493600,0.022545
493700,0.022341
493800,0.022478
493900,0.022438
494000,0.022328
494100,0.022490
494200,0.022423
494300,0.022594
494400,0.022453
494500,0.022369
494600,0.022469
494700,0.022628
494800,0.022276
494900,0.022273
495000,0.022450
495100,0.022306
495200,0.022348
495300,0.022233
495400,0.022605
495500,0.022425
495600,0.022358
495700,0.022364
495800,0.022148
495900,0.022530
496000,0.022351
496100,0.022464
496200,0.022494
496300,0.022194
496400,0.022460
496500,0.022534
496600,0.022360
496700,0.022594
496800,0.022292
496900,0.022319
497000,0.022350
497100,0.022482
497200,0.022460
497300,0.022368
497400,0.022214
497500,0.022406
497600,0.022457
497700,0.022136
497800,0.022360
497900,0.022340
498000,0.022479
498100,0.022236
498200,0.022200
498300,0.022417
498400,0.022219
498500,0.022623
498600,0.022489
498700,0.022315
498800,0.022381
498900,0.022321
499000,0.022449
499100,0.022436
499200,0.022386
499300,0.022303
499400,0.022384
499500,0.022303
499600,0.022405
499700,0.022567
499800,0.022383
499900,0.022469
500000,0.022413
500100,0.022499
500200,0.022363
500300,0.022238
500400,0.022337
500500,0.022077
500600,0.022435
500700,0.022205
500800,0.022573
500900,0.022169
501000,0.022437
501100,0.022138
501200,0.022233
501300,0.022198
501400,0.022405
501500,0.022461
501600,0.022368
501700,0.022110
501800,0.022276
501900,0.022501
502000,0.022222
502100,0.022264
502200,0.022299
502300,0.022342
502400,0.022410
502500,0.022446
502600,0.022263
502700,0.022654
502800,0.022274
502900,0.022316
503000,0.022367
503100,0.022167
503200,0.022597
503300,0.022531
503400,0.022539
503500,0.022372
503600,0.022265
503700,0.022276
503800,0.022228
503900,0.022182
504000,0.022334
504100,0.022403
504200,0.022151
504300,0.022142
504400,0.022290
504500,0.022309
504600,0.022461
504700,0.022605
504800,0.022455
504900,0.022136
505000,0.022021
505100,0.022319
505200,0.022207
505300,0.022333
505400,0.022374
505500,0.022357
505600,0.022393
505700,0.022391
505800,0.022305
505900,0.022278
506000,0.022319
506100,0.022281
506200,0.022479
506300,0.022366
506400,0.022335
506500,0.022484
506600,0.022230
506700,0.022465
506800,0.022429
506900,0.022488
507000,0.022356
507100,0.022372
507200,0.022212
507300,0.022299
507400,0.022351
507500,0.022226
507600,0.022297
507700,0.022376
507800,0.022438
507900,0.022548
508000,0.022167
508100,0.022346
508200,0.022464
508300,0.022330
508400,0.022211
508500,0.022508
508600,0.022365
508700,0.022534
508800,0.022440
508900,0.022212
509000,0.022418
509100,0.022484
509200,0.022420
509300,0.022644
509400,0.022153
509500,0.022544
509600,0.022439
509700,0.022428
509800,0.022359
509900,0.022190
510000,0.022189
510100,0.022230
510200,0.022623
510300,0.022408
510400,0.022221
510500,0.022395
510600,0.022094
510700,0.022192
510800,0.022444
510900,0.022308
511000,0.022237
511100,0.022467
511200,0.022351
511300,0.022383
511400,0.022208
511500,0.022540
511600,0.022531
511700,0.022304
511800,0.022373
511900,0.022518
512000,0.022217
512100,0.022284
512200,0.022371
512300,0.022248
512400,0.022432
512500,0.022378
512600,0.022579
512700,0.022393
512800,0.022279
512900,0.022375
513000,0.022572
513100,0.022661
513200,0.022342
513300,0.022225
513400,0.022452
513500,0.022409
513600,0.022419
513700,0.022253
513800,0.022288
513900,0.022257
514000,0.022193
514100,0.022247
514200,0.022275
514300,0.021940
514400,0.022202
514500,0.022187
514600,0.022214
514700,0.022270
514800,0.022308
514900,0.022536
515000,0.022303
515100,0.022353
515200,0.022299
515300,0.022349
515400,0.022207
515500,0.022439
515600,0.022380
515700,0.022163
515800,0.022376
515900,0.022583
516000,0.022273
516100,0.022446
516200,0.022362
516300,0.022211
516400,0.022186
516500,0.022328
516600,0.022465
516700,0.022407
516800,0.022338
516900,0.022413
517000,0.022231
517100,0.022451
517200,0.022370
517300,0.022326
517400,0.022432
517500,0.022328
517600,0.022227
517700,0.022511
517800,0.022398
517900,0.022369
518000,0.022383
518100,0.022580
518200,0.022413
518300,0.022528
518400,0.022359
518500,0.022352
518600,0.022193
518700,0.022168
518800,0.022428
518900,0.022318
519000,0.022319
519100,0.022066
519200,0.022294
519300,0.022410
519400,0.022295
519500,0.022284
519600,0.022132
519700,0.022191
519800,0.022235
519900,0.022255
520000,0.022461
520100,0.022685
520200,0.022114
520300,0.022475
520400,0.022470
520500,0.022438
520600,0.022041
520700,0.022353
520800,0.022167
520900,0.022242
521000,0.022304
521100,0.022221
521200,0.022366
521300,0.022339
521400,0.022231
521500,0.022358
521600,0.022371
521700,0.022319
521800,0.022320
521900,0.022214
522000,0.022355
522100,0.022321
522200,0.022355
522300,0.022386
522400,0.022508
522500,0.022293
522600,0.022269
522700,0.022167
522800,0.022151
522900,0.022254
523000,0.022135
523100,0.022287
523200,0.022342
523300,0.022356
523400,0.022431
523500,0.022322
523600,0.022264
523700,0.022282
523800,0.022468
523900,0.022430
524000,0.022111
524100,0.022321
524200,0.022260
524300,0.022347
524400,0.022227
524500,0.022381
524600,0.022355
524700,0.022312
524800,0.022255
524900,0.022464
525000,0.022201
525100,0.022505
525200,0.022150
525300,0.022555
525400,0.022452
525500,0.022290
525600,0.022374
525700,0.022265
525800,0.022379
525900,0.022381
526000,0.022442
526100,0.022440
526200,0.022502
526300,0.022504
526400,0.022217
526500,0.022174
526600,0.022298
526700,0.022128
526800,0.022251
526900,0.022378
527000,0.022220
527100,0.022390
527200,0.022340
527300,0.022436
527400,0.022486
527500,0.022260
527600,0.022321
527700,0.022446
527800,0.022503
527900,0.022237
528000,0.022408
528100,0.022314
528200,0.022599
528300,0.022423
528400,0.022382
528500,0.022467
528600,0.022404
528700,0.022350
528800,0.022185
528900,0.022189
529000,0.022220
529100,0.022379
529200,0.022359
529300,0.022266
529400,0.022390
529500,0.022350
529600,0.022256
529700,0.022260
529800,0.022324
529900,0.022317
530000,0.022487
530100,0.022544
530200,0.022428
530300,0.022413
530400,0.022339
530500,0.022153
530600,0.022451
530700,0.022325
530800,0.022599
530900,0.022302
531000,0.022311
531100,0.022118
531200,0.022318
531300,0.022460
531400,0.022163
531500,0.022361
531600,0.022272
531700,0.022335
531800,0.022321
531900,0.022463
532000,0.022281
532100,0.022169
